Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variation,MU010704226,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,95,Size,XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[58cm]·[75cm],8435782528787
variation,MU010705226,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,96,Size,2XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[62cm]·[77cm],8435782528794
variation,MU010706226,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,97,Size,3XL,,1,,Color,Fern Green,,1,,,,,,,,,,,,[66cm]·[79cm],8435782528800
variation,MU010775226,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,98,Size,4/6,,1,,Color,Fern Green,,1,,,,,,,,,,,,[36cm]·[46cm],8435782528817
variation,MU010776226,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,99,Size,8/10,,1,,Color,Fern Green,,1,,,,,,,,,,,,[40cm]·[55cm],8435782528824
variation,MU010777226,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_226_2_1.jpg,MU0107,100,Size,12/14,,1,,Color,Fern Green,,1,,,,,,,,,,,,[44cm]·[59cm],8435782528831
variation,MU010700258,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,101,Size,XS,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[49cm]·[69cm],8435782506006
variation,MU010701258,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,102,Size,S,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506143
variation,MU010702258,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,103,Size,M,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506280
variation,MU010703258,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,104,Size,L,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506426
variation,MU010704258,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,105,Size,XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506563
variation,MU010705258,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,106,Size,2XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506709
variation,MU010706258,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,107,Size,3XL,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506846
variation,MU010775258,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,108,Size,4/6,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[36cm]·[46cm],8435782506983
variation,MU010776258,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,109,Size,8/10,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507126
variation,MU010777258,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_258_2_1.jpg,MU0107,110,Size,12/14,,1,,Color,Gri deschis,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507263
variation,MU01070034,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,111,Size,XS,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[49cm]·[69cm],8435782506013
variation,MU01070134,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,112,Size,S,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506150
variation,MU01070234,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,113,Size,M,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506297
variation,MU01070334,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,114,Size,L,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506433
variation,MU01070434,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,115,Size,XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506570
variation,MU01070534,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,116,Size,2XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506716
variation,MU01070634,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,117,Size,3XL,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506853
variation,MU01077534,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,118,Size,4/6,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[36cm]·[46cm],8435782506990
variation,MU01077634,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,119,Size,8/10,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507133
variation,MU01077734,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_34_2_1.jpg,MU0107,120,Size,12/14,,1,,Color,Gum Pink,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507270
variation,MU01070055,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,121,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[49cm]·[69cm],8435782506020
variation,MU01070155,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,122,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506167
variation,MU01070255,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,123,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506303
variation,MU01070355,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,124,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506440
variation,MU01070455,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,125,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506587
variation,MU01070555,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,126,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506723
variation,MU01070655,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,127,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506860
variation,MU01077555,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,128,Size,4/6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[36cm]·[46cm],8435782507003
variation,MU01077655,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,129,Size,8/10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507140
variation,MU01077755,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_55_2_1.jpg,MU0107,130,Size,12/14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507287
variation,MU01070060,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,131,Size,XS,,1,,Color,ROȘU,,1,,,,,,,,,,,,[49cm]·[69cm],8435782506037
variation,MU01070160,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,132,Size,S,,1,,Color,ROȘU,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506174
variation,MU01070260,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,133,Size,M,,1,,Color,ROȘU,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506310
variation,MU01070360,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,134,Size,L,,1,,Color,ROȘU,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506457
variation,MU01070460,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,135,Size,XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506594
variation,MU01070560,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,136,Size,2XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506730
variation,MU01070660,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,137,Size,3XL,,1,,Color,ROȘU,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506877
variation,MU01077560,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,138,Size,4/6,,1,,Color,ROȘU,,1,,,,,,,,,,,,[36cm]·[46cm],8435782507010
variation,MU01077660,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,139,Size,8/10,,1,,Color,ROȘU,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507157
variation,MU01077760,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_60_2_1.jpg,MU0107,140,Size,12/14,,1,,Color,ROȘU,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507294
variation,MU01070064,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,141,Size,XS,,1,,Color,Burgundy,,1,,,,,,,,,,,,[49cm]·[69cm],8435782506044
variation,MU01070164,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,142,Size,S,,1,,Color,Burgundy,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506181
variation,MU01070264,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,143,Size,M,,1,,Color,Burgundy,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506327
variation,MU01070364,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,144,Size,L,,1,,Color,Burgundy,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506464
variation,MU01070464,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,145,Size,XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506600
variation,MU01070564,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,146,Size,2XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506747
variation,MU01070664,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,147,Size,3XL,,1,,Color,Burgundy,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506884
variation,MU01077564,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,148,Size,4/6,,1,,Color,Burgundy,,1,,,,,,,,,,,,[36cm]·[46cm],8435782507027
variation,MU01077664,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,149,Size,8/10,,1,,Color,Burgundy,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507164
variation,MU01077764,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107/model/large/0107_64_2_1.jpg,MU0107,150,Size,12/14,,1,,Color,Burgundy,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507300
variable,MU0107-K,Rangi Copii Tricou polo,1,0,visible,,"<p>Tricou polo tehnic pentru copii cu mânecă scurtă, din poliester reciclat.<br>· Antibacterial</p><p><strong>Compoziție:</strong> 100% poliester interlock reciclat</p><p><br>· Guler cu nervuri asortat 1x1.<br>· Bandă elastică pe marginea gulerului.<br>· Bandă de acoperire personalizată cu trei nasturi și design cu siglă.<br>· Deschideri laterale cu detalii de acoperire a cusăturii.<br>· Material respirabil, ușor de spălat și uscat, cu tratament antibacterian.<br>· Detaliu logo texturat asortat.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>49 * 69 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>51 * 70 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>53 * 71 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>55 * 73 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>58 * 75 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>62 * 77 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>66 * 79 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4/6</td><td style='padding:4px 12px;border:1px solid #ddd'>36 * 46 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8/10</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 55 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12/14</td><td style='padding:4px 12px;border:1px solid #ddd'>44 * 59 cm</td></tr></table>",taxable,1,0,0,,Tricouri și tricouri polo,MUSAI,"https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_03_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_05_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_10_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_176_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_221_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_222_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_223_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_226_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_258_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_34_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_55_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_60_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_64_1_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_03_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_05_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_10_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_176_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_221_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_222_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_223_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_226_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_258_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_34_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_55_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_60_2_1.jpg,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_64_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4/6, 8/10, 12/14",1,1,,Color,"Alb, Negru, Galben, Albastru regal, Sky blue, Fluor turcoaz, Galben fluor, Fluor verde, Fluor portocaliu, Fern Green, Gri deschis, Gum Pink, Albastru marin, ROȘU, Burgundy",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[49cm]·[69cm], [51cm]·[70cm], [53cm]·[71cm], [55cm]·[73cm], [58cm]·[75cm], [62cm]·[77cm], [66cm]·[79cm], [36cm]·[46cm], [40cm]·[55cm], [44cm]·[59cm]",1,0,,,
variation,MU01070001,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,1,Size,XS,,1,,Color,Alb,,1,,,,,,,,,,,,[49cm]·[69cm],8435782505917
variation,MU01070101,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,2,Size,S,,1,,Color,Alb,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506051
variation,MU01070201,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,3,Size,M,,1,,Color,Alb,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506198
variation,MU01070301,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,4,Size,L,,1,,Color,Alb,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506334
variation,MU01070401,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,5,Size,XL,,1,,Color,Alb,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506471
variation,MU01070501,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,6,Size,2XL,,1,,Color,Alb,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506617
variation,MU01070601,,1,0,visible,,Dimensiuni: 66 * 79 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,7,Size,3XL,,1,,Color,Alb,,1,,,,,,,,,,,,[66cm]·[79cm],8435782506754
variation,MU01077501,,1,0,visible,,Dimensiuni: 36 * 46 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,8,Size,4/6,,1,,Color,Alb,,1,,,,,,,,,,,,[36cm]·[46cm],8435782506891
variation,MU01077601,,1,0,visible,,Dimensiuni: 40 * 55 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,9,Size,8/10,,1,,Color,Alb,,1,,,,,,,,,,,,[40cm]·[55cm],8435782507034
variation,MU01077701,,1,0,visible,,Dimensiuni: 44 * 59 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_01_2_1.jpg,MU0107-K,10,Size,12/14,,1,,Color,Alb,,1,,,,,,,,,,,,[44cm]·[59cm],8435782507171
variation,MU01070002,,1,0,visible,,Dimensiuni: 49 * 69 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,11,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[49cm]·[69cm],8435782505924
variation,MU01070102,,1,0,visible,,Dimensiuni: 51 * 70 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,12,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[51cm]·[70cm],8435782506068
variation,MU01070202,,1,0,visible,,Dimensiuni: 53 * 71 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,13,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[53cm]·[71cm],8435782506204
variation,MU01070302,,1,0,visible,,Dimensiuni: 55 * 73 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,14,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[55cm]·[73cm],8435782506341
variation,MU01070402,,1,0,visible,,Dimensiuni: 58 * 75 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,15,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[58cm]·[75cm],8435782506488
variation,MU01070502,,1,0,visible,,Dimensiuni: 62 * 77 cm,taxable,1,0,0,99.75,,,https://static.musaibrand.com/images/models/0107-K/model/large/0107-K_02_2_1.jpg,MU0107-K,16,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[62cm]·[77cm],8435782506624
